order_id,customer_id,order_date,order_value,discount,order_status
O024997,C00408,2023-05-03,98.22,0,Completed
O024998,C01109,22-03-2024,445.2,20,Completed
O024999,C02904,12-09-2023,188.49,,Completed
O025000,C06173,24-11-2023,227.21,0,Completed
O025001,C01072,2024-01-10,111.62,0,Completed
O025002,C03218,06-10-2023,307.84,0,Returned
O025003,C09232,07-10-2023,225.7,0,Returned
O025004,C08539,2023-08-07,104.57,0,Completed
O025005,C06431,2024-04-20,162.14,10,Completed
O025006,C03356,21-12-2023,201.67,0,Completed
O025007,C07144,22-12-2023,47.72,0,Completed
O025008,C03635,2023-02-07,35.41,,Completed
O025009,C05659,01-04-2023,496.32,0,Completed
O025010,C00377,2024-03-20,464.58,10,Completed
O025011,C03452,2023-05-29,300.65,0,Completed
O025012,C09124,15-11-2023,129.94,0,Completed
O025013,C01852,2024-02-26,123.88,5,Completed
O025014,C08956,09-08-2023,225.86,20,Completed
O025015,C04841,2023-09-11,199.22,0,Completed
O025016,C04153,2024-03-08,369.18,0,Completed
O025017,C04783,2023-03-11,209.48,,Completed
O025018,C04210,06-03-2023,478.13,0,Completed
O025019,C05850,23-10-2023,133.93,0,Completed
O025020,C07236,28-01-2024,23.06,0,Completed
O025021,C02352,2023-07-29,305.62,0,Cancelled
O025022,C03046,2023-11-27,494.09,0,Completed
O025023,C09292,2024-05-28,427.19,20,Completed
O025024,C05743,2024-02-10,12.55,20,Completed
O025025,C01648,2023-03-27,291.85,0,Completed
O025026,C02782,2024-04-17,232.36,0,Completed
O025027,C08057,03-10-2023,386.5,5,Completed
O025028,C09692,2023-05-20,133.83,0,Returned
O025029,C00002,05-04-2024,129.43,0,Completed
O025030,C08015,2024-02-18,165.19,0,Completed
O025031,C05160,19-03-2024,130.62,0,Completed
O025032,C07851,2024-04-30,20.75,20,Completed
O025033,C02105,09-06-2024,317.81,10,Completed
O025034,C06156,30-05-2024,310.25,5,Completed
O025035,C08650,2023-09-29,427.37,0,Completed
O025036,C07492,14-08-2023,351.9,0,Completed
O025037,C04787,2024-06-03,324.03,0,Completed
O025038,C08733,2023-04-12,123.73,0,Completed
O025039,C01821,25-02-2024,372.66,,Completed
O025040,C02387,16-05-2024,429.14,5,Completed
O025041,C03443,2024-01-08,227.51,10,Completed
O025042,C08121,2023-02-10,274.85,0,Completed
O025043,C07266,15-10-2023,394.32,0,Completed
O025044,C09275,2024-05-25,238.15,5,Completed
O025045,C00376,2024-01-17,336.59,0,Completed
O025046,C05156,2024-02-19,115.26,20,Completed
O025047,C09729,2023-10-02,296.28,10,Completed
O025048,C07002,2024-05-22,28.22,,Completed
O025049,C08579,2024-05-27,112.4,0,Completed
O025050,C09004,10-04-2023,461.23,0,Completed
O025051,C00183,2024-03-19,301.66,5,Completed
O025052,C09663,17-07-2023,233.2,0,Completed
O025053,C07762,05-01-2024,265.77,0,Cancelled
O025054,C09976,10-04-2023,10.01,0,Cancelled
O025055,C03300,18-10-2023,235.2,5,Completed
O025056,C02877,2023-03-09,80.55,5,Completed
O025057,C07217,01-09-2023,430.49,0,Completed
O025058,C02860,16-05-2024,212.63,10,Completed
O025059,C05044,2024-05-12,123.68,10,Completed
O025060,C01823,26-03-2024,260.81,5,Completed
O025061,C02993,05-01-2024,189.2,0,Completed
O025062,C04398,02-03-2024,235.42,0,Completed
O025063,C06760,24-03-2024,365.62,0,Returned
O025064,C01089,04-05-2023,259.52,0,Completed
O025065,C01493,11-06-2023,458.33,0,Completed
O025066,C05597,2023-08-30,135.84,5,Completed
O025067,C01354,2023-10-02,169.77,0,Completed
O025068,C02057,2023-03-23,391.0,0,Completed
O025069,C01428,2023-03-17,393.86,0,Completed
O025070,C00643,02-02-2024,488.53,0,Completed
O025071,C04924,21-04-2023,317.91,5,Completed
O025072,C04961,2023-06-16,291.18,5,Completed
O025073,C07474,21-01-2024,298.54,10,Cancelled
O025074,C08840,2023-09-02,187.05,5,Completed
O025075,C00914,07-08-2023,198.63,,Returned
O025076,C03870,21-04-2023,147.13,0,Completed
O025077,C06241,2023-03-14,302.47,0,Completed
O025078,C02326,07-05-2024,421.72,0,Completed
O025079,C09098,2023-12-20,320.41,0,Completed
O025080,C00993,2023-11-29,241.57,5,Completed
O025081,C04592,2024-03-08,41.18,10,Completed
O025082,C03559,23-03-2023,131.35,0,Completed
O025083,C09425,25-10-2023,424.06,,Completed
O025084,C06153,28-12-2023,204.14,0,Completed
O025085,C01327,2024-03-07,443.93,10,Completed
O025086,C07827,2023-11-03,128.93,5,Completed
O025087,C04013,30-12-2023,292.1,5,Completed
O025088,C05595,2024-04-05,482.23,0,Cancelled
O025089,C02721,2023-12-05,282.86,20,Completed
O025090,C01791,27-06-2023,112.37,0,Cancelled
O025091,C00410,2023-06-06,122.48,20,Completed
O025092,C01655,25-04-2024,87.27,0,Completed
O025093,C07279,01-08-2023,20.4,,Returned
O025094,C05538,2023-02-18,349.29,5,Completed
O025095,C05823,2024-01-09,393.71,10,Completed
O025096,C06044,24-12-2023,411.93,5,Completed
O025097,C05846,2023-10-21,46.12,5,Returned
O025098,C05198,2023-02-18,471.71,0,Completed
O025099,C03590,2023-12-21,313.05,10,Completed
O025100,C01070,2023-03-06,53.29,,Completed
O025101,C06052,2024-04-09,51.6,10,Completed
O025102,C02673,22-08-2023,259.8,0,Completed
O025103,C07696,2023-06-25,129.7,10,Completed
O025104,C06395,19-01-2024,127.16,0,Completed
O025105,C04552,2024-04-05,15.77,0,Returned
O025106,C00941,23-08-2023,246.35,5,Completed
O025107,C05370,03-03-2024,52.43,0,Returned
O025108,C06116,28-07-2023,47.61,0,Completed
O025109,C07728,22-03-2023,87.74,0,Completed
O025110,C07793,2024-05-19,15.22,,Completed
O025111,C02658,10-11-2023,60.72,,Returned
O025112,C07128,2023-07-08,301.23,,Completed
O025113,C08853,2023-06-12,135.78,20,Completed
O025114,C05930,2024-04-03,43.72,,Completed
O025115,C06619,23-03-2023,76.39,0,Cancelled
O025116,C02944,24-08-2023,31.14,0,Cancelled
O025117,C00306,2023-07-12,390.71,5,Completed
O025118,C09049,23-08-2023,285.13,0,Completed
O025119,C02942,05-10-2023,242.33,0,Completed
O025120,C00449,25-05-2024,437.9,0,Completed
O025121,C07449,2023-08-13,49.03,,Completed
O025122,C02795,2024-01-09,28.21,,Completed
O025123,C01231,18-05-2023,217.81,0,Completed
O025124,C05499,15-05-2023,139.37,5,Returned
O025125,C00482,12-07-2023,243.15,0,Completed
O025126,C06418,2023-04-08,452.68,0,Completed
O025127,C06425,11-11-2023,228.67,,Completed
O025128,C03069,27-04-2023,93.89,10,Completed
O025129,C03428,15-09-2023,400.94,0,Cancelled
O025130,C05054,2024-01-13,200.51,0,Completed
O025131,C09353,2023-04-03,379.97,10,Completed
O025132,C01193,14-10-2023,79.28,0,Completed
O025133,C08031,2024-03-27,175.21,0,Completed
O025134,C07446,12-10-2023,21.08,10,Completed
O025135,C04326,30-05-2024,125.36,5,Completed
O025136,C01518,2023-05-12,327.04,,Completed
O025137,C02025,2023-06-08,153.64,10,Completed
O025138,C08681,19-03-2024,78.21,0,Completed
O025139,C09901,20-07-2023,37.56,5,Completed
O025140,C01300,2023-09-27,305.35,0,Cancelled
O025141,C04093,08-04-2024,47.77,0,Completed
O025142,C07033,2023-02-19,401.41,10,Completed
O025143,C03724,29-09-2023,185.02,0,Completed
O025144,C01086,25-11-2023,159.42,0,Completed
O025145,C03205,29-01-2024,316.15,5,Completed
O025146,C02860,16-05-2024,282.74,0,Completed
O025147,C09373,09-02-2023,493.92,0,Cancelled
O025148,C05409,2023-06-29,35.11,0,Completed
O025149,C08023,31-03-2023,427.17,0,Completed
O025150,C05476,2023-10-30,303.74,10,Completed
O025151,C06962,2023-10-10,442.48,5,Completed
O025152,C03531,29-07-2023,350.02,0,Completed
O025153,C03579,04-07-2023,383.55,0,Completed
O025154,C09794,11-05-2023,395.48,0,Completed
O025155,C02276,17-05-2024,17.43,0,Completed
O025156,C04526,2023-07-04,420.76,0,Cancelled
O025157,C00145,19-10-2023,342.89,0,Completed
O025158,C02209,2023-06-09,474.22,5,Completed
O025159,C08481,2024-03-09,75.26,5,Completed
O025160,C05472,28-02-2023,461.57,5,Returned
O025161,C04180,04-05-2024,428.69,5,Completed
O025162,C00534,2024-01-14,120.9,20,Completed
O025163,C06269,2024-02-06,70.79,0,Completed
O025164,C00181,2023-09-01,318.02,0,Completed
O025165,C03033,2024-05-13,341.22,0,Returned
O025166,C09260,29-11-2023,358.35,10,Completed
O025167,C00930,2023-03-25,424.32,0,Completed
O025168,C07964,22-03-2023,282.79,0,Cancelled
O025169,C04515,2023-02-08,149.14,0,Completed
O025170,C00964,2023-07-17,429.96,0,Completed
O025171,C06921,2023-03-14,222.36,20,Returned
O025172,C03350,21-02-2024,222.96,10,Completed
O025173,C07385,2023-07-03,251.32,10,Completed
O025174,C03157,16-07-2023,419.42,0,Completed
O025175,C02841,04-09-2023,485.68,0,Completed
O025176,C07505,12-12-2023,93.84,5,Completed
O025177,C02127,2023-05-01,69.85,0,Completed
O025178,C05639,2023-05-06,151.03,0,Completed
O025179,C03899,2024-05-31,453.08,10,Completed
O025180,C01760,21-05-2023,268.78,0,Completed
O025181,C01480,09-11-2023,12.77,10,Cancelled
O025182,C04803,07-01-2024,295.14,,Completed
O025183,C07652,05-11-2023,278.99,10,Returned
O025184,C00977,01-07-2023,49.12,5,Returned
O025185,C09153,2023-06-05,82.99,0,Completed
O025186,C03428,2023-09-09,55.59,0,Completed
O025187,C00081,25-04-2023,265.37,0,Completed
O025188,C07290,2023-09-02,270.18,0,Completed
O025189,C04666,26-01-2024,235.47,0,Completed
O025190,C02860,17-08-2023,230.98,,Completed
O025191,C09849,14-05-2023,294.42,0,Completed
O025192,C01072,04-04-2023,334.46,,Completed
O025193,C09853,2023-05-03,482.25,0,Completed
O025194,C02457,2024-04-04,277.12,10,Completed
O025195,C09017,07-08-2023,140.19,5,Completed
O025196,C03085,01-03-2024,487.55,0,Cancelled
O025197,C01869,2023-03-24,61.82,0,Completed
O025198,C03852,28-05-2023,163.2,0,Completed
O025199,C06368,22-07-2023,452.19,0,Completed
O025200,C04323,2023-05-10,472.49,0,Cancelled
O025201,C00988,31-05-2023,326.05,,Completed
O025202,C05484,2023-08-04,17.16,10,Completed
O025203,C08383,2023-07-11,226.86,0,Completed
O025204,C08184,2023-06-15,467.05,10,Completed
O025205,C06846,12-04-2023,445.95,0,Completed
O025206,C08052,12-05-2023,447.95,10,Returned
O025207,C01024,2023-03-14,153.99,0,Returned
O025208,C07607,2023-11-15,414.16,0,Completed
O025209,C03295,2024-04-20,339.43,10,Completed
O025210,C07128,22-05-2024,447.92,,Completed
O025211,C08052,27-09-2023,322.58,0,Completed
O025212,C03114,15-12-2023,193.82,0,Completed
O025213,C03664,2023-10-21,320.86,5,Completed
O025214,C05746,2023-03-15,185.34,0,Completed
O025215,C07532,2023-07-30,11.22,,Completed
O025216,C01157,07-04-2023,410.22,5,Completed
O025217,C09904,2023-03-09,426.19,10,Cancelled
O025218,C08355,2023-06-21,376.56,10,Completed
O025219,C04400,2024-03-14,121.47,10,Completed
O025220,C02795,19-05-2024,76.59,10,Completed
O025221,C08246,31-08-2023,93.27,0,Returned
O025222,C08566,2023-02-14,255.48,5,Completed
O025223,C09069,17-04-2023,139.49,5,Completed
O025224,C05547,2024-03-13,440.38,,Completed
O025225,C06894,21-08-2023,276.74,10,Completed
O025226,C05162,22-09-2023,230.58,5,Completed
O025227,C07783,03-01-2024,437.08,,Completed
O025228,C08119,02-11-2023,49.73,20,Completed
O025229,C02866,21-06-2023,436.78,0,Completed
O025230,C06486,2023-08-10,403.04,,Completed
O025231,C02709,2024-02-09,346.67,0,Completed
O025232,C03289,2024-03-11,64.39,0,Completed
O025233,C08232,2024-01-23,35.67,0,Completed
O025234,C01655,11-06-2023,91.39,5,Completed
O025235,C00798,2023-06-20,142.45,5,Completed
O025236,C08902,03-12-2023,311.95,5,Completed
O025237,C05613,2023-03-31,49.37,10,Completed
O025238,C00025,2023-09-20,99.69,,Completed
O025239,C05061,2023-07-19,108.2,0,Completed
O025240,C07453,11-05-2024,338.64,10,Returned
O025241,C05115,2023-12-30,179.62,10,Returned
O025242,C07384,2023-11-04,144.88,0,Completed
O025243,C09649,2023-09-21,24.25,0,Cancelled
O025244,C09266,24-12-2023,56.23,5,Cancelled
O025245,C09428,22-11-2023,279.37,10,Completed
O025246,C04698,2024-02-07,320.34,0,Completed
O025247,C04485,21-08-2023,373.7,0,Completed
O025248,C07437,07-05-2023,253.77,10,Completed
O025249,C03367,12-05-2024,141.82,0,Cancelled
O025250,C04525,25-12-2023,153.3,0,Completed
O025251,C02065,2023-06-01,328.91,5,Cancelled
O025252,C04539,06-05-2023,218.93,0,Completed
O025253,C03427,2023-11-14,87.61,5,Completed
O025254,C01017,17-06-2023,11.9,10,Cancelled
O025255,C02018,18-10-2023,137.4,10,Completed
O025256,C05691,2023-09-06,380.22,5,Completed
O025257,C07649,01-06-2023,335.72,20,Completed
O025258,C02426,2023-10-28,57.82,0,Completed
O025259,C04227,17-11-2023,227.64,5,Completed
O025260,C04497,17-04-2023,80.86,5,Completed
O025261,C04219,25-10-2023,241.74,0,Completed
O025262,C09112,20-03-2023,64.23,,Completed
O025263,C03835,01-07-2023,342.93,,Completed
O025264,C07360,2023-02-08,296.14,0,Cancelled
O025265,C04170,2024-01-05,136.92,10,Completed
O025266,C07547,17-02-2023,496.29,,Completed
O025267,C03544,09-11-2023,298.43,20,Completed
O025268,C08303,02-01-2024,141.68,20,Returned
O025269,C02225,2023-11-22,185.29,20,Completed
O025270,C03092,26-10-2023,458.92,0,Completed
O025271,C02253,2024-01-10,109.57,0,Completed
O025272,C01991,12-04-2023,109.85,0,Completed
O025273,C05153,2023-03-15,289.58,0,Completed
O025274,C02128,15-05-2023,172.75,5,Completed
O025275,C09760,2024-05-31,159.05,0,Cancelled
O025276,C02174,04-06-2024,211.05,0,Completed
O025277,C04604,2023-09-13,417.25,0,Completed
O025278,C02423,03-02-2023,422.1,10,Completed
O025279,C07133,08-10-2023,336.28,0,Completed
O025280,C04630,14-05-2023,292.88,0,Completed
O025281,C04314,03-04-2023,17.66,20,Completed
O025282,C04378,21-06-2023,286.9,5,Completed
O025283,C04401,16-12-2023,477.5,0,Completed
O025284,C04758,2023-07-16,420.29,0,Completed
O025285,C01219,2023-12-06,80.76,10,Completed
O025286,C01450,2023-02-20,487.25,5,Completed
O025287,C01588,18-04-2023,116.15,10,Completed
O025288,C03985,24-01-2024,70.67,0,Completed
O025289,C04750,10-05-2024,151.58,0,Completed
O025290,C06848,05-03-2023,79.16,0,Completed
O025291,C07838,2023-09-10,120.09,,Completed
O025292,C00397,26-04-2024,161.31,0,Completed
O025293,C00744,21-06-2023,299.48,10,Completed
O025294,C05280,03-04-2023,310.75,0,Completed
O025295,C09646,04-02-2023,271.87,20,Cancelled
O025296,C02018,2023-09-21,156.1,0,Returned
O025297,C03612,03-04-2023,477.17,0,Completed
O025298,C02323,09-04-2024,155.43,0,Completed
O025299,C02632,31-03-2024,206.5,0,Completed
O025300,C00362,2023-11-15,216.91,5,Cancelled
O025301,C00400,2023-11-23,21.0,,Completed
O025302,C03655,17-08-2023,220.1,0,Completed
O025303,C08987,2023-06-27,175.79,0,Completed
O025304,C00563,2023-06-17,44.64,5,Completed
O025305,C07803,2024-06-14,407.46,0,Completed
O025306,C02065,10-02-2024,358.74,0,Completed
O025307,C08412,2023-09-10,148.89,,Completed
O025308,C02632,2023-11-28,137.7,0,Returned
O025309,C02017,21-07-2023,453.32,0,Cancelled
O025310,C00626,2023-07-03,102.68,,Cancelled
O025311,C09857,2023-07-26,438.11,5,Completed
O025312,C03342,2023-03-16,48.13,5,Completed
O025313,C09095,2023-07-15,421.38,5,Cancelled
O025314,C00064,2023-12-21,275.41,0,Completed
O025315,C01928,2023-03-25,390.17,5,Completed
O025316,C09142,2023-08-20,55.54,10,Completed
O025317,C08631,19-06-2023,215.82,5,Completed
O025318,C00897,2024-06-05,230.67,5,Completed
O025319,C05859,2024-03-15,262.5,,Completed
O025320,C07368,08-03-2023,317.62,0,Returned
O025321,C02080,23-04-2024,200.8,0,Completed
O025322,C00001,2023-12-15,229.24,0,Cancelled
O025323,C04802,22-02-2023,191.43,0,Cancelled
O025324,C04010,2023-05-25,352.34,0,Returned
O025325,C06025,03-03-2024,455.12,0,Completed
O025326,C02764,2023-05-12,66.02,5,Returned
O025327,C02634,08-12-2023,150.88,0,Completed
O025328,C03433,19-03-2024,117.68,5,Completed
O025329,C01683,2024-03-17,470.29,0,Completed
O025330,C00563,2024-01-31,301.29,0,Completed
O025331,C06993,28-04-2023,80.02,0,Completed
O025332,C00258,2023-09-13,204.98,0,Completed
O025333,C06666,2024-04-26,242.11,0,Cancelled
O025334,C09157,2024-02-05,315.26,20,Completed
O025335,C04742,08-05-2023,115.49,0,Completed
O025336,C04674,02-11-2023,256.0,10,Completed
O025337,C04932,21-05-2023,402.74,5,Cancelled
O025338,C07007,20-10-2023,333.39,0,Completed
O025339,C03876,20-02-2024,61.06,20,Completed
O025340,C04094,13-04-2024,457.02,5,Cancelled
O025341,C02655,29-07-2023,175.89,5,Completed
O025342,C03985,24-02-2024,218.03,5,Completed
O025343,C03816,2023-03-13,349.26,20,Completed
O025344,C01870,2023-05-04,236.02,10,Completed
O025345,C00378,2024-04-18,298.12,0,Completed
O025346,C02393,16-01-2024,244.09,5,Completed
O025347,C06207,06-03-2024,160.82,,Completed
O025348,C00849,22-12-2023,226.06,5,Completed
O025349,C00780,2023-08-03,162.68,20,Completed
O025350,C03412,2024-05-30,229.83,0,Cancelled
O025351,C00866,21-05-2024,109.23,5,Completed
O025352,C03640,2023-03-05,39.73,5,Completed
O025353,C07092,04-03-2023,352.4,0,Completed
O025354,C01931,2023-09-08,71.71,0,Completed
O025355,C00539,2024-04-30,412.92,0,Completed
O025356,C04030,21-08-2023,188.32,10,Completed
O025357,C09298,2024-01-17,131.97,5,Completed
O025358,C09958,2023-02-06,210.79,0,Completed
O025359,C06062,26-03-2023,83.31,0,Completed
O025360,C09948,22-05-2023,426.02,0,Completed
O025361,C07542,25-03-2024,91.71,0,Completed
O025362,C08426,2023-11-23,251.97,0,Completed
O025363,C06223,02-02-2023,89.38,,Completed
O025364,C05417,2023-10-21,32.39,10,Completed
O025365,C07708,2024-04-05,400.89,,Cancelled
O025366,C07144,2024-04-02,283.13,0,Completed
O025367,C08080,18-07-2023,48.27,0,Completed
O025368,C07215,2023-04-02,447.52,,Completed
O025369,C00897,2023-03-05,202.36,20,Completed
O025370,C07583,2023-05-19,218.79,5,Completed
O025371,C06489,17-02-2024,252.49,0,Completed
O025372,C03596,18-09-2023,120.07,0,Completed
O025373,C08468,15-02-2024,279.88,0,Completed
O025374,C08595,11-11-2023,132.48,0,Completed
O025375,C02302,22-04-2023,419.65,0,Completed
O025376,C03049,29-04-2023,414.82,0,Completed
O025377,C02585,23-03-2024,243.77,0,Completed
O025378,C04259,03-05-2024,270.58,0,Completed
O025379,C05228,2023-03-23,496.51,10,Completed
O025380,C00243,2024-03-07,399.73,,Completed
O025381,C02351,2023-09-23,40.82,0,Completed
O025382,C09155,2023-12-06,94.58,,Completed
O025383,C09332,18-10-2023,302.09,10,Completed
O025384,C01046,02-12-2023,192.12,0,Completed
O025385,C09679,2023-07-22,403.93,0,Completed
O025386,C09157,18-10-2023,324.12,,Cancelled
O025387,C06634,2023-12-01,495.44,0,Completed
O025388,C02666,2023-10-20,16.31,0,Completed
O025389,C02012,2023-07-05,224.81,0,Completed
O025390,C06527,30-04-2024,209.68,5,Completed
O025391,C07298,2024-02-27,222.77,10,Completed
O025392,C05246,2023-02-23,443.75,0,Completed
O025393,C08562,2024-03-04,208.94,5,Completed
O025394,C01395,2023-06-09,400.2,20,Completed
O025395,C09021,2023-07-15,319.99,5,Completed
O025396,C06405,08-04-2024,248.98,5,Completed
O025397,C02076,2023-05-21,349.49,0,Completed
O025398,C02897,21-12-2023,122.25,5,Completed
O025399,C08375,2023-07-22,79.72,5,Completed
O025400,C00376,2024-01-09,483.92,10,Completed
O025401,C03991,2023-08-31,201.85,5,Completed
O025402,C08402,26-06-2023,158.81,0,Completed
O025403,C09078,2024-01-11,140.02,0,Completed
O025404,C06260,2023-07-04,314.93,5,Completed
O025405,C03707,2023-04-17,498.25,0,Completed
O025406,C04468,2023-03-17,448.49,5,Completed
O025407,C00995,2023-04-08,206.22,10,Returned
O025408,C02490,2023-10-26,448.7,0,Completed
O025409,C02662,2023-04-03,233.98,5,Completed
O025410,C05491,2023-03-28,63.56,,Completed
O025411,C03516,26-09-2023,102.05,0,Completed
O025412,C04063,2024-03-20,129.06,20,Completed
O025413,C05835,19-05-2024,459.69,0,Cancelled
O025414,C09547,28-05-2023,489.7,0,Completed
O025415,C05011,07-09-2023,121.28,0,Cancelled
O025416,C07825,23-03-2023,207.5,5,Completed
O025417,C05636,13-09-2023,490.96,0,Completed
O025418,C05516,05-07-2023,425.13,0,Completed
O025419,C07921,2023-12-02,226.99,,Returned
O025420,C01927,2023-09-02,231.79,0,Completed
O025421,C05077,28-01-2024,440.52,0,Completed
O025422,C00229,2023-04-14,24.38,0,Completed
O025423,C06586,30-05-2023,466.03,10,Completed
O025424,C06053,2023-12-24,53.79,5,Completed
O025425,C05688,2023-05-24,451.7,5,Completed
O025426,C08038,2023-11-22,41.39,,Completed
O025427,C02640,08-07-2023,484.86,0,Completed
O025428,C07967,07-10-2023,14.19,10,Completed
O025429,C01295,23-03-2024,482.81,0,Completed
O025430,C04226,22-03-2023,40.44,0,Completed
O025431,C01549,2024-02-02,71.33,5,Completed
O025432,C05880,09-02-2023,481.83,20,Completed
O025433,C00517,21-06-2023,397.97,10,Completed
O025434,C03489,22-02-2024,421.51,5,Completed
O025435,C04608,2023-02-15,221.43,0,Completed
O025436,C03010,2023-06-08,49.29,5,Completed
O025437,C08164,23-05-2024,82.96,0,Completed
O025438,C01981,13-03-2023,462.61,,Completed
O025439,C05558,06-12-2023,198.37,0,Completed
O025440,C08417,12-02-2023,380.28,0,Completed
O025441,C02251,2024-04-17,348.17,0,Completed
O025442,C07912,28-03-2023,242.16,5,Completed
O025443,C08328,23-03-2024,431.69,0,Completed
O025444,C05153,21-06-2023,330.71,0,Completed
O025445,C09245,2023-02-18,372.51,0,Completed
O025446,C09567,23-11-2023,420.08,,Completed
